mean_validation_error,mean_training_error,mean_validation_error_reg,mean_training_error_reg,seme,Numero di neuroni N,rho,sigma
0.0012114479740245338,0.000398135357286102,0.0021370385277991386,0.001323725911060707,100,41,1e-05,0.93
0.0012406113496846805,0.0004179684906557257,0.0021665960190995377,0.001343953160070583,100,41,1e-05,0.94
0.0013916303868082476,0.00047394564941245646,0.002304475966635542,0.0013867912292397505,100,41,1e-05,0.95
0.0018722648442240284,0.0006156977459382386,0.004237803380297518,0.002981236282011728,100,42,3.1622776601683795e-05,0.82
0.0017866955983081214,0.0005954611173970483,0.004163616868742957,0.0029723823878318846,100,42,3.1622776601683795e-05,0.83
0.0016360663920979754,0.0005325713526818838,0.004054530218917747,0.0029510351795016556,100,42,3.1622776601683795e-05,0.84
0.0017134425942986662,0.0005649850666613388,0.00411791758116189,0.0029694600535245625,100,42,3.1622776601683795e-05,0.85
0.00168066959257387,0.0005561852076310685,0.004099449939876119,0.002974965554933317,100,42,3.1622776601683795e-05,0.86
0.0016562222222386437,0.0005507031834818595,0.004085982624337738,0.0029804635855809544,100,42,3.1622776601683795e-05,0.87
0.0015666481102039325,0.0005409669046055968,0.004019507510919994,0.002993826305321659,100,42,3.1622776601683795e-05,0.88
0.0016182840482839148,0.000596456516657554,0.004048336296248896,0.0030265087646225357,100,42,3.1622776601683795e-05,0.89
0.0014802284355078445,0.0005633117855450457,0.003950608491183486,0.0030336918412206875,100,42,3.1622776601683795e-05,0.9
0.0014612506210570275,0.0005525557824608829,0.00395827355683198,0.003049578718235836,100,42,3.1622776601683795e-05,0.91
0.0014190465437398307,0.0005002468372182101,0.003965373734558145,0.003046574028036524,100,42,3.1622776601683795e-05,0.92
0.0013492026908166561,0.0005064669368283801,0.003907567267209088,0.0030648315132208123,100,42,3.1622776601683795e-05,0.93
0.0013541623114504428,0.0005168997341146742,0.003924218912723621,0.003086956335387852,100,42,3.1622776601683795e-05,0.94
0.0013656069879167624,0.0005241709456351439,0.00395126871841268,0.003109832676131061,100,42,3.1622776601683795e-05,0.95
0.0017679699463310934,0.0003842394194831722,0.0032101368066863494,0.0018264062798384276,100,42,1.778279410038923e-05,0.82
0.001638423774750383,0.0003388490822890613,0.003106424741808536,0.0018068500493472139,100,42,1.778279410038923e-05,0.83
0.0016510852366628849,0.00036128299944995285,0.0031204426710263826,0.0018306404338134508,100,42,1.778279410038923e-05,0.84
0.0016858514583427207,0.00039366630726215824,0.0031582328766595878,0.0018660477255790255,100,42,1.778279410038923e-05,0.85
0.0015574243718163776,0.00040635573432471866,0.0030283549121284266,0.0018772862746367688,100,42,1.778279410038923e-05,0.86
0.0011510756818895677,0.0004119773728068714,0.002627012220450726,0.0018879139113680298,100,42,1.778279410038923e-05,0.87
0.001137683670653875,0.00041229365070293456,0.002617972196340144,0.0018925821763892032,100,42,1.778279410038923e-05,0.88
0.001131345823528054,0.0003891157304270961,0.0026314672465055657,0.001889237153404608,100,42,1.778279410038923e-05,0.89
0.0011618004852413002,0.000413910818545748,0.002665642477223093,0.0019177528105275405,100,42,1.778279410038923e-05,0.9
0.0011682690054108764,0.00036145847361199044,0.0026980958464534357,0.0018912853146545495,100,42,1.778279410038923e-05,0.91
0.0011557237637402375,0.0003662830032199949,0.002692197617677686,0.0019027568571574431,100,42,1.778279410038923e-05,0.92
0.0011623621084784388,0.0003745033705070887,0.0027086588141358474,0.0019208000761644975,100,42,1.778279410038923e-05,0.93
0.0011696733757639098,0.00038109396379244905,0.0027244630534538055,0.0019358836414823447,100,42,1.778279410038923e-05,0.94
0.0011863149462102355,0.00039184929372173725,0.0027450691603361733,0.0019506035078476758,100,42,1.778279410038923e-05,0.95
0.0013745847885114786,0.0003029374293209655,0.0022457220755265016,0.0011740747163359888,100,42,1e-05,0.82
0.0016612801673912794,0.000266788454481506,0.002537206796916323,0.0011427150840065496,100,42,1e-05,0.83
0.0015944640733109056,0.0002687155925305629,0.0024775597108464267,0.0011518112300660838,100,42,1e-05,0.84
0.0013869035955783985,0.0002858643126415887,0.002279456386783357,0.001178417103846547,100,42,1e-05,0.85
0.0011284293687857543,0.00029129881564525224,0.002030670341045611,0.0011935397879051092,100,42,1e-05,0.86
0.001091905234028798,0.00028488960648371983,0.002003369719083113,0.001196354091538035,100,42,1e-05,0.87
0.001063021188739737,0.0002867490886814565,0.001979409810047059,0.0012031377099887782,100,42,1e-05,0.88
0.0009896135252947353,0.0002644466049715734,0.001904244949326656,0.001179078029003494,100,42,1e-05,0.89
0.0011368280485029097,0.00028078238655231445,0.0020555013588812758,0.0011994556969306808,100,42,1e-05,0.9
0.0011613523606033072,0.0002875445724261882,0.0020836016170083385,0.0012097938288312192,100,42,1e-05,0.91
0.0011924648643270746,0.0002842401693596987,0.0021238945432400826,0.0012156698482727068,100,42,1e-05,0.92
0.0011888072108953071,0.00028578007093779006,0.0021292032589581233,0.0012261761190006063,100,42,1e-05,0.93
0.001127312789911728,0.0002904462963605458,0.0020774194672163082,0.0012405529736651262,100,42,1e-05,0.94
0.0010966847572213077,0.00030489002949819104,0.0020480910909262233,0.0012562963632031063,100,42,1e-05,0.95
0.0021784777648831506,0.0007337358446128132,0.0044556100000708995,0.003010868079800562,100,43,3.1622776601683795e-05,0.82
0.0021016527643402615,0.0007280362347515895,0.004389044589474783,0.00301542805988611,100,43,3.1622776601683795e-05,0.83
0.002051575297447003,0.0006457807414461204,0.00438821068809852,0.0029824161320976374,100,43,3.1622776601683795e-05,0.84
0.0020334197209101526,0.000632354741580972,0.004384614567658348,0.0029835495883291673,100,43,3.1622776601683795e-05,0.85
0.002008244935431327,0.0006274964387166471,0.004362730774174839,0.0029819822774601592,100,43,3.1622776601683795e-05,0.86
0.002004331543460324,0.000704979330951891,0.004338921287708676,0.0030395690752002434,100,43,3.1622776601683795e-05,0.87
0.0017796473093089915,0.0006129137739771984,0.004186310282069696,0.003019576746737903,100,43,3.1622776601683795e-05,0.88
0.0017604750451733404,0.0006100459570712632,0.004184579481138358,0.003034150393036282,100,43,3.1622776601683795e-05,0.89
0.0017434957069760739,0.0006020969651098467,0.004192380853921549,0.003050982112055322,100,43,3.1622776601683795e-05,0.9
0.0017042741927448643,0.0005878673321409437,0.004182803315132313,0.003066396454528393,100,43,3.1622776601683795e-05,0.91
0.0017007286772393253,0.0005959778329004873,0.004200249966195271,0.0030954991218564336,100,43,3.1622776601683795e-05,0.92
0.0017113966267966751,0.0005976214151888463,0.004225190502025516,0.003111415290417687,100,43,3.1622776601683795e-05,0.93
0.001727181892099229,0.0006076080941553269,0.004268242466493589,0.003148668668549687,100,43,3.1622776601683795e-05,0.94
0.0017207471353603368,0.0006174019671507814,0.004277276908084941,0.0031739317398753845,100,43,3.1622776601683795e-05,0.95
0.0021969524031739364,0.0005425308246994932,0.0035758941063934622,0.0019214725279190186,100,43,1.778279410038923e-05,0.82
0.0019531449252177717,0.00047757391064695163,0.003373569828187234,0.001897998813616413,100,43,1.778279410038923e-05,0.83
0.0018889622755797419,0.00043982755269660143,0.0033202244294021086,0.0018710897065189684,100,43,1.778279410038923e-05,0.84
0.0017876494689517326,0.00041215094974028573,0.003240914481782004,0.0018654159625705574,100,43,1.778279410038923e-05,0.85
0.0018413832667783015,0.000486719572269481,0.0032668063927178345,0.001912142698209014,100,43,1.778279410038923e-05,0.86
0.001745688236791065,0.00044395161363937786,0.003197777527809842,0.001896040904658155,100,43,1.778279410038923e-05,0.87
0.0017238548092602135,0.0004373851865628978,0.003182553607731594,0.001896083985034278,100,43,1.778279410038923e-05,0.88
0.0016937368020881467,0.000432868039657328,0.003168776145140126,0.0019079073827093073,100,43,1.778279410038923e-05,0.89
0.0016516250678216854,0.00042190126737107366,0.0031410159226145816,0.0019112921221639705,100,43,1.778279410038923e-05,0.9
0.001654767227183106,0.00043171569824542925,0.0031547698870808714,0.0019317183581431946,100,43,1.778279410038923e-05,0.91
0.0015516676301677121,0.00038320339745349073,0.0030746463556307517,0.0019061821229165304,100,43,1.778279410038923e-05,0.92
0.001540491114449338,0.0003863153319332307,0.003080261127696851,0.0019260853451807433,100,43,1.778279410038923e-05,0.93
0.0015327935928615363,0.00039570114465275477,0.0030797054121531084,0.001942612963944327,100,43,1.778279410038923e-05,0.94
0.0015250681915486056,0.0004030404476884417,0.003079793444005052,0.001957765700144888,100,43,1.778279410038923e-05,0.95
0.0019403660671942322,0.0003384802801639199,0.0028001004874118303,0.0011982147003815184,100,43,1e-05,0.82
0.0018219805617231625,0.00036732600244500504,0.0026803582852031275,0.0012257037259249697,100,43,1e-05,0.83
0.0017598996656484893,0.00035920713384795654,0.002625934963871082,0.0012252424320705493,100,43,1e-05,0.84
0.001737076580186184,0.00034418119171381343,0.002612207623860726,0.0012193122353883557,100,43,1e-05,0.85
0.001847419118950784,0.00033799188126272284,0.0027403011783307418,0.0012308739406426805,100,43,1e-05,0.86
0.001813556985118018,0.0003356217796382028,0.0027151835565230814,0.0012372483510432668,100,43,1e-05,0.87
0.001771928151622601,0.00033686065558362853,0.0026725158655007616,0.0012374483694617892,100,43,1e-05,0.88
0.001747077220027797,0.000335023810764868,0.0026542957151118444,0.0012422423058489154,100,43,1e-05,0.89
0.0017255075238034197,0.00034303674245976165,0.002633867587128382,0.0012513968057847236,100,43,1e-05,0.9
0.0015092305160970775,0.00029129164130317436,0.002436595957712201,0.0012186570829182978,100,43,1e-05,0.91
0.001518393813381945,0.0003013861010261777,0.0024447651622674384,0.0012277574499116716,100,43,1e-05,0.92
0.0014593235604836233,0.0003030412928895981,0.0023924679747438318,0.001236185707149807,100,43,1e-05,0.93
0.0013071881180466525,0.000277150209776026,0.0022586767879335403,0.001228638879662914,100,43,1e-05,0.94
0.0013073443301969954,0.0002866444358158327,0.0022592842502388777,0.0012385843558577149,100,43,1e-05,0.95
0.0017560194055562615,0.0006757410111951785,0.004182081468525138,0.0031018030741640557,100,44,3.1622776601683795e-05,0.82
0.0019195083244975912,0.0005583540144244831,0.004337015463351797,0.002975861153278688,100,44,3.1622776601683795e-05,0.83
0.0019145821866350468,0.0005835285788951771,0.004306542707876433,0.0029754891001365627,100,44,3.1622776601683795e-05,0.84
0.0019031071093746376,0.0005590712251704341,0.004311398354254761,0.002967362470050558,100,44,3.1622776601683795e-05,0.85
0.0017717247661624782,0.0005786315201965231,0.004179340352119894,0.0029862471061539385,100,44,3.1622776601683795e-05,0.86
0.0017474007674188115,0.0005706933543369436,0.004178165849590147,0.0030014584365082786,100,44,3.1622776601683795e-05,0.87
0.0017090685672527118,0.0005672954827899356,0.004153595610003813,0.0030118225255410364,100,44,3.1622776601683795e-05,0.88
0.001676160242120196,0.0005515539431513465,0.004147286278592753,0.003022679979623904,100,44,3.1622776601683795e-05,0.89
0.0017071328322964905,0.0005617849263317886,0.004183447679546948,0.0030380997735822467,100,44,3.1622776601683795e-05,0.9
0.0014990730300612075,0.0004989592263535316,0.004029774241395238,0.003029660437687562,100,44,3.1622776601683795e-05,0.91
0.001497599123253194,0.0005014700041520307,0.004048236079762075,0.003052106960660912,100,44,3.1622776601683795e-05,0.92
0.0014766644170322659,0.0005453527313330415,0.0040162655256277685,0.003084953839928544,100,44,3.1622776601683795e-05,0.93
0.0013566474281996319,0.000518683738406654,0.0039309649182883676,0.00309300122849539,100,44,3.1622776601683795e-05,0.94
0.0013239492835065629,0.0004943096250078523,0.003934928695759252,0.0031052890372605417,100,44,3.1622776601683795e-05,0.95
0.0016644537815007105,0.0005461988968129712,0.0031335071523071072,0.002015252267619368,100,44,1.778279410038923e-05,0.82
0.0017036976017084503,0.0005667585747330447,0.00316294588331641,0.0020260068563410045,100,44,1.778279410038923e-05,0.83
0.0017865357728526082,0.0003888841857893429,0.0032747024997128596,0.001877050912649594,100,44,1.778279410038923e-05,0.84
0.0016694412193642607,0.0003280603694985431,0.0031685919034889496,0.0018272110536232324,100,44,1.778279410038923e-05,0.85
0.0016212397650641358,0.000411796108873092,0.0030971339189284496,0.0018876902627374052,100,44,1.778279410038923e-05,0.86
0.0016186431593966956,0.00040661197626775183,0.0031013249665632894,0.0018892937834343454,100,44,1.778279410038923e-05,0.87
0.0015762139491575732,0.00040956822802067674,0.0030679171155143176,0.0019012713943774213,100,44,1.778279410038923e-05,0.88
0.0011903723961641053,0.0003986075421838109,0.002693433504909964,0.0019016686509296696,100,44,1.778279410038923e-05,0.89
0.0015463846096036673,0.00042333134007332024,0.0030482116756964197,0.001925158406166072,100,44,1.778279410038923e-05,0.9
0.0011735881657376347,0.0003614445692391002,0.0027079235118152934,0.001895779915316758,100,44,1.778279410038923e-05,0.91
0.0011603960812607034,0.00036168015837898394,0.002709439048599468,0.0019107231257177483,100,44,1.778279410038923e-05,0.92
0.0010556450643722088,0.00032585945562562204,0.002626667897700539,0.0018968822889539523,100,44,1.778279410038923e-05,0.93
0.0010687537339681944,0.0003358634002545532,0.002651074798838982,0.0019181844651253409,100,44,1.778279410038923e-05,0.94
0.0010995654810176782,0.0003476790033412508,0.0026871584192932917,0.0019352719416168638,100,44,1.778279410038923e-05,0.95
0.001453142040654154,0.00035888997128063913,0.0023251733700872367,0.001230921300713722,100,44,1e-05,0.82
0.001447419796396594,0.00031030250705834804,0.0023416247954054373,0.0012045075060671915,100,44,1e-05,0.83
0.001411717044344341,0.00031000121552141155,0.0023030025451265604,0.0012012867163036314,100,44,1e-05,0.84
0.0012763743429270106,0.0002555100532805976,0.0021711924461536875,0.0011503281565072745,100,44,1e-05,0.85
0.0016206380602071778,0.0003223200247592298,0.0025158570013327523,0.0012175389658848044,100,44,1e-05,0.86
0.0016110933873195738,0.0003159490980085805,0.0025145578224649947,0.0012194135331540013,100,44,1e-05,0.87
0.0016421179468560955,0.0003273688738874558,0.0025468728099113233,0.0012321237369426839,100,44,1e-05,0.88
0.0014441546642676775,0.0003369189830351473,0.002342558924787183,0.0012353232435546526,100,44,1e-05,0.89
0.0015354891061682655,0.0003287162187279689,0.0024522754262085045,0.001245502538768208,100,44,1e-05,0.9
0.0010712469353044878,0.000260520024875114,0.0020084826642901682,0.0011977557538607943,100,44,1e-05,0.91
0.0010540947213359818,0.000264999494504143,0.0019964650618753744,0.0012073698350435354,100,44,1e-05,0.92
0.000950448681032776,0.00023775382036719624,0.0019025206701208572,0.0011898258094552778,100,44,1e-05,0.93
0.0009534786077579529,0.00024146542325384946,0.0019165792572231836,0.0012045660727190801,100,44,1e-05,0.94
0.0009511112693140441,0.00024818411156693606,0.001919983533396153,0.001217056375649045,100,44,1e-05,0.95
0.001650461862608843,0.0003979372388541864,0.0041657072681813975,0.002913182644426742,100,45,3.1622776601683795e-05,0.82
0.0016972532470087586,0.0004616988113887198,0.004202550352462522,0.002966995916842484,100,45,3.1622776601683795e-05,0.83
0.001631566642016693,0.0004423995885147713,0.004150524737104297,0.0029613576836023756,100,45,3.1622776601683795e-05,0.84
0.001578962329807032,0.00043249383719778586,0.0041077543828146774,0.002961285890205431,100,45,3.1622776601683795e-05,0.85
0.0015381203521431912,0.00042110908976601447,0.004085658290749484,0.002968647028372307,100,45,3.1622776601683795e-05,0.86
0.0014918416774594495,0.00041919825519360916,0.004037807017740751,0.0029651635954749105,100,45,3.1622776601683795e-05,0.87
0.0014772146364687758,0.00041923100682081296,0.0040357520833507726,0.0029777684537028093,100,45,3.1622776601683795e-05,0.88
0.0014429643194485621,0.00042088102277165437,0.004030731270647034,0.003008647973970127,100,45,3.1622776601683795e-05,0.89
0.0013978843176835974,0.00042522838422160634,0.00398252848919404,0.003009872555732049,100,45,3.1622776601683795e-05,0.9
0.0013056418454531172,0.00042439241444918374,0.003910328276058592,0.003029078845054659,100,45,3.1622776601683795e-05,0.91
0.0013271229344148027,0.00043445383573312605,0.003930139968915388,0.003037470870233712,100,45,3.1622776601683795e-05,0.92
0.0013119966000462856,0.0004396446031816492,0.003932147126112371,0.0030597951292477346,100,45,3.1622776601683795e-05,0.93
0.001283998969696948,0.00044836676060435013,0.003910694249512589,0.0030750620404199915,100,45,3.1622776601683795e-05,0.94
0.0013190710081023402,0.0004498223706653516,0.003979360184917507,0.003110111547480518,100,45,3.1622776601683795e-05,0.95
0.0015406984125724272,0.00021976650114149027,0.003074392839724654,0.001753460928293717,100,45,1.778279410038923e-05,0.82
0.0014815222776058087,0.0002139329176605938,0.003023217266738689,0.001755627906793475,100,45,1.778279410038923e-05,0.83
0.0014403554627172618,0.00021373562390786266,0.0029851680724092937,0.0017585482335998944,100,45,1.778279410038923e-05,0.84
0.000954121524229238,0.00018978342149994764,0.002527620736100997,0.0017632826333717066,100,45,1.778279410038923e-05,0.85
0.0009403465653967923,0.00019239912690968616,0.002514980183585551,0.0017670327450984452,100,45,1.778279410038923e-05,0.86
0.0008919688124304253,0.0001928790625972086,0.0024786530978694785,0.001779563348036262,100,45,1.778279410038923e-05,0.87
0.0008797435457831047,0.00019688514749055687,0.002477192468739825,0.0017943340704472776,100,45,1.778279410038923e-05,0.88
0.0008669561742149431,0.00022339774313016126,0.0024677571145731306,0.0018241986834883488,100,45,1.778279410038923e-05,0.89
0.0008727547633412434,0.00023166438588063942,0.0024777497563425142,0.00183665937888191,100,45,1.778279410038923e-05,0.9
0.000874245314272928,0.00023923634541502128,0.00248226868456482,0.001847259715706913,100,45,1.778279410038923e-05,0.91
0.0009024743061471309,0.00026051623777388215,0.002515648425871817,0.0018736903574985684,100,45,1.778279410038923e-05,0.92
0.0009143089695861865,0.0002708571550277235,0.002529556207225653,0.00188610439266719,100,45,1.778279410038923e-05,0.93
0.0009143252091203764,0.0002809214798128799,0.0025461918922592723,0.0019127881629517757,100,45,1.778279410038923e-05,0.94
0.0009549889289411261,0.00029828523813972476,0.0025844038016651343,0.001927700110863733,100,45,1.778279410038923e-05,0.95
0.0008675122777451596,0.0001446595213816507,0.0017706511463546001,0.0010477983899910912,100,45,1e-05,0.82
0.0007923915733606586,0.0001400649911720335,0.0016995935899369445,0.0010472670077483195,100,45,1e-05,0.83
0.0007623443765165337,0.00013529115204471452,0.001677380019758865,0.0010503267952870457,100,45,1e-05,0.84
0.0008969953509618007,0.00015095645484945058,0.00181109585769755,0.0010650569615851997,100,45,1e-05,0.85
0.0007345066750278036,0.000139324482254713,0.0016628027047542956,0.0010676205119812049,100,45,1e-05,0.86
0.0007039735424763836,0.00013901457665089928,0.0016407855419813312,0.001075826576155847,100,45,1e-05,0.87
0.0006320168037441471,0.00013872499603098055,0.001577819502651118,0.0010845276949379514,100,45,1e-05,0.88
0.0007296106850694419,0.0001454844918153739,0.001676016317688549,0.0010918901244344813,100,45,1e-05,0.89
0.0008045790464796388,0.0001553755559176497,0.0017566363420503466,0.0011074328514883575,100,45,1e-05,0.9
0.0008129542114109151,0.00015678037516782451,0.001774960021165957,0.0011187861849228664,100,45,1e-05,0.91
