mean_validation_error,mean_training_error,mean_validation_error_reg,mean_training_error_reg,seme,Numero di neuroni N,rho,sigma
0.007482359020141731,0.0006702466718606276,0.00855980956754895,0.0017476972192678477,2532,50,1e-05,0.5
0.0041422439111963635,0.0002654424957523784,0.00509371735740118,0.001216915941957194,2532,50,1e-05,0.6
0.0013302025734517713,0.00012440466728949568,0.0022409663625399525,0.0010351684563776773,2532,50,1e-05,0.7
0.0005867772387164373,0.00010343732990702598,0.001521571238852648,0.0010382313300432368,2532,50,1e-05,0.8
0.0004768278919725517,0.00010178412655738309,0.0014974657926969553,0.001122422027281787,2532,50,1e-05,0.9
0.0008283812880370779,0.000225978993219786,0.0019063813514846727,0.0013039790566673807,2532,50,1e-05,1.0
0.0010747769167044866,0.0004020478269024227,0.0021811187566452106,0.0015083896668431468,2532,50,1e-05,1.1
0.0012433342198779108,0.0005629890855599459,0.0024177218599905036,0.0017373767256725387,2532,50,1e-05,1.2
0.001420262157706288,0.0007666054445664161,0.0026671212152410027,0.002013464502101131,2532,50,1e-05,1.3
